575,0.917917,0.884000
576,0.917867,0.881300
577,0.911900,0.879200
578,0.918183,0.881600
579,0.918767,0.884900
580,0.906833,0.870800
581,0.907717,0.874800
582,0.916750,0.881300
583,0.908850,0.874800
584,0.922033,0.888900
585,0.917267,0.884100
586,0.911183,0.877900
587,0.917067,0.879500
588,0.906233,0.872600
589,0.916567,0.885300
590,0.915700,0.878800
591,0.919250,0.887400
592,0.916033,0.881900
593,0.912300,0.876600
594,0.917800,0.887800
595,0.919667,0.885100
596,0.917850,0.885300
597,0.921433,0.885800
598,0.912500,0.877500
599,0.913100,0.878000
600,0.917817,0.879300
601,0.918183,0.886400
602,0.916900,0.885400
603,0.909333,0.870900
604,0.915317,0.881900
605,0.912150,0.875300
606,0.917133,0.881500
607,0.913217,0.881100
608,0.923233,0.886000
609,0.918600,0.886700
610,0.912183,0.877700
611,0.918433,0.885400
612,0.920217,0.888700
613,0.912133,0.879700
614,0.903983,0.873500
615,0.913217,0.879400
616,0.916917,0.885100
617,0.915250,0.879000
618,0.910633,0.880600
619,0.919683,0.883900
620,0.910117,0.879300
621,0.919867,0.885200
622,0.912783,0.875100
623,0.913233,0.880900
624,0.909550,0.874500
625,0.917567,0.884500
626,0.916850,0.881400
627,0.914467,0.881800
628,0.916867,0.883600
629,0.920433,0.888200
630,0.915300,0.882600
631,0.910917,0.875300
632,0.921483,0.888600
633,0.917917,0.882500
634,0.915550,0.878800
635,0.920150,0.884400
636,0.921500,0.885400
637,0.918650,0.883300
638,0.919517,0.887500
639,0.921067,0.887500
640,0.917167,0.884200
641,0.912367,0.879500
642,0.917283,0.879800
643,0.917217,0.880300
644,0.919383,0.883900
645,0.920933,0.890300
646,0.920283,0.886500
647,0.918650,0.880400
648,0.916017,0.882500
649,0.913267,0.880000
650,0.911917,0.877300
651,0.919350,0.883800
652,0.915600,0.881300
653,0.918133,0.886100
654,0.915917,0.883100
655,0.917333,0.879500
656,0.914600,0.880300
657,0.919733,0.880400
658,0.919733,0.885600
659,0.915767,0.882400
660,0.920600,0.885400
661,0.908933,0.878500
662,0.913367,0.877300
663,0.912300,0.879100
664,0.918667,0.883700
665,0.901067,0.867600
666,0.916117,0.883500
667,0.917000,0.882000
668,0.918033,0.882100
669,0.919383,0.884500
670,0.920400,0.884200
671,0.915667,0.880700
672,0.915033,0.878100
673,0.917600,0.885800
674,0.907050,0.872100
675,0.917883,0.884200
676,0.911200,0.877000
677,0.915433,0.879600
678,0.916433,0.882500
679,0.915900,0.880300
680,0.917783,0.880200
681,0.923033,0.885600
682,0.911650,0.879400
683,0.910400,0.877700
684,0.916367,0.878800
685,0.913067,0.879300
686,0.919867,0.884600
687,0.917833,0.884200
688,0.915617,0.879000
689,0.906700,0.872100
690,0.914500,0.880200
691,0.915850,0.880100
692,0.909317,0.875200
693,0.921317,0.887100
694,0.913317,0.881500
695,0.922483,0.885500
696,0.919717,0.880900
697,0.921067,0.885800
698,0.916667,0.881400
699,0.918400,0.883200
700,0.920667,0.885200
701,0.922483,0.887600
702,0.909400,0.879200
703,0.909850,0.876000
704,0.911783,0.879700
705,0.920667,0.887300
706,0.906050,0.870600
707,0.919650,0.884200
708,0.915783,0.880000
709,0.917983,0.884200
710,0.918167,0.880500
711,0.921500,0.883400
712,0.918167,0.883500
713,0.914933,0.880500
714,0.916517,0.879000
715,0.917800,0.881700
716,0.905883,0.873800
717,0.916267,0.882000
718,0.911900,0.878000
719,0.922867,0.888000
720,0.918833,0.885700
721,0.911000,0.873000
722,0.911583,0.882200
723,0.917650,0.879900
724,0.917850,0.882400
725,0.911850,0.875800
726,0.921300,0.887800
727,0.920417,0.882800
728,0.919117,0.885800
729,0.917067,0.881700
730,0.911733,0.879600
731,0.919483,0.887400
732,0.922983,0.886300
733,0.911033,0.877500
734,0.914017,0.878600
735,0.916217,0.878800
736,0.920100,0.888000
737,0.906017,0.873100
738,0.905283,0.876100
739,0.918783,0.883000
740,0.919617,0.884400
741,0.919317,0.881700
742,0.916567,0.884500
743,0.916750,0.878800
744,0.911067,0.878600
745,0.912067,0.872200
746,0.917500,0.882900
747,0.920417,0.883500
748,0.904100,0.870600
749,0.921250,0.885500
750,0.917533,0.883100
751,0.920167,0.884000
752,0.922333,0.887500
753,0.919883,0.883700
754,0.912800,0.877400
755,0.916783,0.884500
756,0.920033,0.884200
757,0.918667,0.880000
758,0.916800,0.883800
759,0.921333,0.884700
760,0.913200,0.879400
761,0.913350,0.880400
762,0.920283,0.885000
763,0.911883,0.875900
764,0.916217,0.884700
765,0.914933,0.877700
766,0.921600,0.888700
767,0.920517,0.885900
768,0.919833,0.883700
769,0.919250,0.878700
770,0.918183,0.885300
771,0.915967,0.885100
772,0.916550,0.881700
773,0.917783,0.882400
774,0.914000,0.880000
775,0.910533,0.879000
776,0.919033,0.884500
777,0.921217,0.886500
778,0.903517,0.865800
779,0.915550,0.879700
780,0.912867,0.877100
781,0.910883,0.880600
782,0.917700,0.887500
783,0.921800,0.885600
784,0.919183,0.885600
785,0.919733,0.885300
786,0.921133,0.886800
787,0.915550,0.882300
788,0.916683,0.884500
789,0.917250,0.884600
790,0.919550,0.883900
791,0.920383,0.884500
792,0.921083,0.886400
793,0.915833,0.882500
794,0.918233,0.884200
795,0.918883,0.885800
796,0.919250,0.884300
797,0.914467,0.878600
798,0.922450,0.887800
799,0.920000,0.885400
800,0.915483,0.883900
801,0.916150,0.883100
802,0.914083,0.880400
803,0.915850,0.881600
804,0.917883,0.879300
805,0.919800,0.885100
806,0.920633,0.888500
807,0.916633,0.883800
808,0.914533,0.879300
809,0.916517,0.880700
810,0.909850,0.875700
811,0.918833,0.884500
812,0.916833,0.884200
813,0.917217,0.884200
814,0.916983,0.882000
815,0.915400,0.880800
816,0.912617,0.878400
817,0.913267,0.879700
818,0.915950,0.885400
819,0.912033,0.877800
820,0.916983,0.882300
821,0.916017,0.881500
822,0.915133,0.882200
823,0.919650,0.884300
824,0.913550,0.871100
825,0.912683,0.878300
826,0.915967,0.881100
827,0.916217,0.882600
828,0.916717,0.880100
829,0.914083,0.881700
830,0.908517,0.875900
831,0.916933,0.885400
832,0.915850,0.880900
833,0.917583,0.882300
834,0.913117,0.879000
835,0.917317,0.879700
836,0.906683,0.873500
837,0.914667,0.887500
838,0.919900,0.883700
839,0.915300,0.879900
840,0.917833,0.882300
841,0.907650,0.873400
842,0.916667,0.883300
843,0.920167,0.886200
844,0.923250,0.887600
845,0.917767,0.880900
846,0.916283,0.884800
847,0.906100,0.872000
848,0.920450,0.885700
849,0.916067,0.878900
850,0.912083,0.877400
851,0.916667,0.880100
852,0.916433,0.884000
853,0.914367,0.882700
854,0.917350,0.883800
855,0.917417,0.886200
856,0.912317,0.876300
857,0.916650,0.882900
858,0.894667,0.863100
859,0.917767,0.883000
860,0.917267,0.878400
861,0.912550,0.880700
862,0.916050,0.882000
863,0.912333,0.879700
864,0.908883,0.875800
865,0.919283,0.883300
866,0.917067,0.884300
867,0.913567,0.881100
868,0.919650,0.879700
869,0.921200,0.887100
870,0.913300,0.878700
871,0.915000,0.881300
872,0.911750,0.880700
873,0.916300,0.884400
874,0.917383,0.884800
875,0.914983,0.879800
876,0.914200,0.881100
877,0.914700,0.881000
878,0.919067,0.879800
879,0.917700,0.882600
880,0.920583,0.888500
881,0.910550,0.878300
882,0.911250,0.879400
883,0.916700,0.882400
884,0.920550,0.890100
885,0.919517,0.883000
886,0.919417,0.884400
887,0.912650,0.880500
888,0.917450,0.884600
889,0.914667,0.879400
890,0.918000,0.884800
891,0.920083,0.888100
892,0.917000,0.882100
893,0.919333,0.885400
894,0.916933,0.881800
895,0.913950,0.877100
896,0.921750,0.885100
897,0.915667,0.879100
898,0.913050,0.878200
899,0.920333,0.883900
900,0.918917,0.885800
901,0.913317,0.877100
902,0.917133,0.877900
903,0.907233,0.872500
904,0.909067,0.879100
905,0.915017,0.883700
906,0.905783,0.869700
907,0.917033,0.882200
908,0.915883,0.883100
909,0.920550,0.884700
910,0.917200,0.883700
911,0.913383,0.876600
912,0.907900,0.878200
913,0.920183,0.884300
914,0.920650,0.888400
915,0.914333,0.876000
916,0.912100,0.880800
917,0.914250,0.880900
918,0.914133,0.875500
919,0.915133,0.880400
920,0.903133,0.867000
921,0.915167,0.880200
922,0.915483,0.882400
923,0.916983,0.877800
924,0.920267,0.886100
925,0.912117,0.880900
926,0.918700,0.882100
927,0.913267,0.877400
928,0.922017,0.886600
929,0.917317,0.881600
930,0.901067,0.866500
931,0.917450,0.885000
932,0.907600,0.869800
933,0.920017,0.883100
934,0.909433,0.876400
935,0.918683,0.885200
936,0.915283,0.880600
937,0.916900,0.882400
938,0.918833,0.886400
939,0.912433,0.878200
940,0.919367,0.886500
941,0.906183,0.873000
942,0.916967,0.882300
943,0.917967,0.882400
944,0.914633,0.876600
945,0.916367,0.883600
946,0.918600,0.884500
947,0.917233,0.883700
948,0.914317,0.881000
949,0.918117,0.878400
950,0.920050,0.882400
951,0.911050,0.874700
952,0.913400,0.877100
953,0.918583,0.885000
954,0.918867,0.885100
955,0.915150,0.879600
956,0.920717,0.884600
957,0.915283,0.879500
958,0.913483,0.881300
959,0.910467,0.873900
960,0.915267,0.885900
961,0.921483,0.885200
962,0.917317,0.882700
963,0.918133,0.883200
964,0.922183,0.884800
965,0.922283,0.889100
966,0.920533,0.886400
967,0.913517,0.883300
968,0.919517,0.885800
969,0.921467,0.886000
970,0.913783,0.879400
971,0.921583,0.886700
972,0.920617,0.884200
973,0.920350,0.884200
974,0.916717,0.882800
975,0.921000,0.884900
976,0.912233,0.879600
977,0.920050,0.881100
978,0.914150,0.882400
979,0.915133,0.879300
980,0.912933,0.879200
981,0.916633,0.882600
982,0.918117,0.884000
983,0.921617,0.883200
984,0.914950,0.883200
985,0.919467,0.885800
986,0.916650,0.882900
987,0.915333,0.881200
988,0.920367,0.888600
989,0.918883,0.882400
990,0.912783,0.877900
991,0.910933,0.879400
992,0.914367,0.881200
993,0.915333,0.876300
994,0.914583,0.881800
995,0.915200,0.880500
996,0.918867,0.884300
997,0.918133,0.884500
998,0.917467,0.883700
999,0.921633,0.889100
1000,0.920017,0.882500
